BATTERY,"(41.808126189, -87.667383061)"
OFFENSE INVOLVING CHILDREN,"(41.803429795, -87.643965699)"
WEAPONS VIOLATION,"(41.813091959, -87.672371814)"
PUBLIC PEACE VIOLATION,"(41.806392948, -87.660046916)"
OTHER OFFENSE,"(41.794614135, -87.645167671)"
NARCOTICS,"(41.803912696, -87.664844608)"
ROBBERY,"(41.794101222, -87.660032554)"
WEAPONS VIOLATION,"(41.810340527, -87.643157988)"
DECEPTIVE PRACTICE,"(41.808578349, -87.667745178)"
ASSAULT,"(41.806382499, -87.656401156)"
NARCOTICS,"(41.808839447, -87.66497679)"
OFFENSE INVOLVING CHILDREN,"(41.803681692, -87.662407973)"
ROBBERY,"(41.808426654, -87.682459075)"
CRIMINAL TRESPASS,"(41.800774117, -87.674497234)"
CRIMINAL DAMAGE,"(41.801358629, -87.661698689)"
NARCOTICS,"(41.797012077, -87.662235498)"
BATTERY,"(41.796555629, -87.647677349)"
ARSON,"(41.798965306, -87.647710342)"
CRIMINAL TRESPASS,"(41.800671991, -87.669627771)"
ASSAULT,"(41.81318528, -87.672374523)"
ASSAULT,"(41.798671915, -87.66592596)"
NARCOTICS,"(41.802771915, -87.651447462)"
INTERFERENCE WITH PUBLIC OFFICER,"(41.800662784, -87.646126203)"
INTERFERENCE WITH PUBLIC OFFICER,"(41.804914281, -87.670038796)"
BATTERY,"(41.793965656, -87.669748304)"
CRIM SEXUAL ASSAULT,"(41.799123221, -87.65257538)"
MOTOR VEHICLE THEFT,"(41.808026038, -87.660088504)"
ASSAULT,"(41.7952482, -87.643360273)"
INTERFERENCE WITH PUBLIC OFFICER,"(41.803681692, -87.662407973)"
ASSAULT,"(41.813205983, -87.643229938)"
NARCOTICS,"(41.79728354, -87.650093713)"
PROSTITUTION,"(41.799313057, -87.645286103)"
PUBLIC PEACE VIOLATION,"(41.80597237, -87.663682494)"
DECEPTIVE PRACTICE,"(41.793881764, -87.677600569)"
NARCOTICS,"(41.798792908, -87.659855084)"
NARCOTICS,"(41.802480961, -87.646370847)"
ASSAULT,"(41.797286045, -87.659812184)"
OTHER OFFENSE,"(41.807946244, -87.666167159)"
PROSTITUTION,"(41.80092828, -87.659909744)"
SEX OFFENSE,"(41.815862091, -87.665927268)"
CRIMINAL TRESPASS,"(41.794299045, -87.646168516)"
OTHER OFFENSE,"(41.802450827, -87.648678121)"
MOTOR VEHICLE THEFT,"(41.803332191, -87.65059795)"
MOTOR VEHICLE THEFT,"(41.801355133, -87.645341277)"
BATTERY,"(41.807650669, -87.643080489)"
DECEPTIVE PRACTICE,"(41.819027613, -87.665219378)"
SEX OFFENSE,"(41.795815066, -87.671133793)"
ASSAULT,"(41.806313155, -87.666125417)"
PUBLIC PEACE VIOLATION,"(41.815834469, -87.669210788)"
ARSON,"(41.800686734, -87.65990127)"
BATTERY,"(41.798929417, -87.672014927)"
ASSAULT,"(41.811667232, -87.669914108)"
CRIMINAL DAMAGE,"(41.793976609, -87.668794726)"
CRIMINAL DAMAGE,"(41.809522407, -87.671073337)"
ROBBERY,"(41.823077765, -87.641054724)"
BATTERY,"(41.796933318, -87.667091876)"
ASSAULT,"(41.8032982, -87.653195042)"
MOTOR VEHICLE THEFT,"(41.798995903, -87.653783321)"
CONCEALED CARRY LICENSE VIOLATION,"(41.794657547, -87.66459974)"
OTHER OFFENSE,"(41.800514351, -87.670843354)"
PUBLIC PEACE VIOLATION,"(41.799673793, -87.650552432)"
