rank,refresh_date,week,country_code,region_name,region_code,term,score,country_name
11,2022-06-30,2020-08-09,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-06,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-13,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-08,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-29,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-06,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-02-28,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-07,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-28,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-04-04,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-04-18,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-04-25,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-02,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-23,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-13,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-29,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-09-26,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-11-07,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-11-28,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-12-19,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-09,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-16,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-20,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-13,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-17,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-15,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-06-05,ID,West Java,ID-JB,Hari Keluarga Nasional 2022,26,Indonesia
11,2022-06-30,2017-07-09,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-03,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-01,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-04,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-11,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-22,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-06-10,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-06-24,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-07-08,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-12,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-09,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-14,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-11-25,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-09,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-20,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-10,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-24,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-07,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-28,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-02,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-18,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-01,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-01,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-29,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-01-26,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-02-02,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-03-22,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-17,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-06-14,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-06-28,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-07-05,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-07-12,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-09,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-30,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-27,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-10-04,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-15,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-22,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-06,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-27,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-17,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-02-28,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-14,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-21,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-09,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-23,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-06,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-20,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-27,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-07-25,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-01,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-08,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-10-10,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-10-31,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-11-07,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-11-28,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-12-19,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-06,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-06,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-13,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-08,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-06-12,ID,East Java,ID-JI,Hari Keluarga Nasional 2022,13,Indonesia
11,2022-06-30,2017-07-16,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-13,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-24,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-08,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-26,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-03,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-10,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-24,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-14,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-18,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-03-11,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-03-25,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-01,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-13,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-27,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-06-17,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-07-15,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-12,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-26,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-23,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-07,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-11-04,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-13,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-24,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-03-10,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-03-17,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-03-24,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-21,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-02,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-23,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-11,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-08,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-20,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-02-09,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-03-01,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-03-29,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-31,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-07-26,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-02,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-09,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-13,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-01,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-08,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-20,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-02-28,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-14,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-21,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-04-11,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-02,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-23,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-06,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-07-04,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-11-21,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-09,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-30,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-06,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-20,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-02-27,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-06,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-17,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-24,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-05-22,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-06-12,ID,Special Capital Region of Jakarta,ID-JK,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-07-30,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-27,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-10,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-22,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-11-26,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-03,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-07,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-14,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-01-21,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-11,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-01,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-15,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-04-29,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-20,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-06-10,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-07-22,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-07-29,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-12,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-08-19,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-02,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-10-07,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-11-18,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-11-25,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-30,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-06,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-10,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-24,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-07,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-12,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-06-09,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-11,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-25,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-10-20,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-11-10,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-01,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-29,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-01-12,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-10,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-24,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-06-07,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-09,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-06,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-09-13,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-01,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-15,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-17,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-31,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-03-07,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-04-18,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-09,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-05-16,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-06,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-20,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-06-27,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-07-25,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-08-22,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-09-19,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-12-19,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-01-02,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-03-13,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2022-04-17,ID,Central Java,ID-JT,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-08-06,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-09-17,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-10-15,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-03,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2017-12-31,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-02-04,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-05-13,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-07-29,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-16,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-09-23,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-09,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-16,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2018-12-30,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-01-27,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-02-03,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-04-14,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-05-26,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-07-07,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-07-21,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-08-11,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-01,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-09-08,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-08,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-22,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2019-12-29,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-03-01,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-03-15,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-04-26,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-05-31,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-09,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-08-16,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-10-04,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-11-15,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-06,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2020-12-13,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-03,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-01-17,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-02-14,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
11,2022-06-30,2021-07-04,ID,West Kalimantan,ID-KB,Hari Keluarga Nasional 2022,,Indonesia
